source_system,entity_name,procedure_number,lot_number,line_no,item_name,okpd_code,okpd_name,quantity,unit,price_rub,item_description,item_id_external,okei_code,unit_price_rub,line_total_rub,sberb2b_need_id,sberb2b_condition_id,unit_price_source,focus_category
sberbank_ast,АО Сбербанк Лизинг,43229929,1,10,"Стойка для осветительного оборудования, тип 2",,,2.0,шт,0.0,,73923187-e5dc-4749-8b4c-97febae6f0fc,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,11,Модифицирующая световая насадка «октабокс»,,,1.0,шт,0.0,,ec6ce1d4-dd79-4621-bc61-108bd972ff95,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,12,Модифицирующая световая насадка «стрипбокс»,,,1.0,шт,0.0,,f8e0262a-8342-4c53-ab83-186b0aa49e2d,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,13,Источник питания «батарея-пустышка»,,,2.0,шт,0.0,,65ac9df3-c0c6-4ad7-8c25-e6516e30c659,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,14,Телесуфлёр,,,1.0,шт,0.0,,b56803ff-b121-4bbb-a1d6-38ccc7e7b772,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,15,Планшетный компьютер,,,1.0,шт,0.0,,e32613a7-cdb6-4fda-aa22-fc2300042b49,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,16,Система крепления камеры «клетка»,,,2.0,шт,0.0,,f56db160-a16d-4cca-b2ba-07728b7c7ea9,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,17,Отражатель,,,1.0,шт,0.0,,f622c6c1-f990-4f6d-97e3-da0fcd58958c,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,18,Держатель отражателя,,,1.0,шт,0.0,,88988579-2884-4e96-9bf6-8867713b0d7f,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43685554,1,1,"Термотрансферная этикетка из матового металлизированного суперстойкого полиэстера 47х25 мм, втулка 40 мм, в одном рулоне 1000 штук",,,7.0,рул,0.0,,a87549c4-2204-4a72-a5dc-3c47e5c3ac5f,736,0.0,0.0,c9c251c6-2fc4-4194-bc96-7cbf4cf33ffc,50a8fba5-f1df-44cb-a4c1-e888e8cde4f0,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43866393,1,1,Оказание услуг по организации и проведению мероприятия,94.99.16.000,"Услуги, оказываемые объединениями по проведению культурных и развлекательных мероприятий",1.0,шт,0.0,,a4aa6343-ada1-4eab-b1e0-148725064548,796,0.0,0.0,0988c56f-d8a8-45ac-9ce4-55e06fc310d3,c6a2e2a8-152b-460f-bcc0-b7572abb107f,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43961821,1,1,Оказание услуг по предоставлению оборудования для проведения развлекательных мероприятий,93.29.29.000,"Услуги зрелищно-развлекательные, не включенные в другие группировки",1.0,усл. ед,0.0,,da403713-4615-40bb-8b6d-a8a3e86df9d7,876,0.0,0.0,4d102a1a-b7e7-468f-a925-4d0d2937c939,f9ab3113-971c-4f26-897e-11431317bb48,sberb2b_goods_api,Logistics
sberbank_ast,ООО СберТех,44148532,1,1,"Оказание услуг по техническому обслуживанию, выполнению ремонтных, планово-предупредительных, аварийно-восстановительных работ инженерных систем жизнеобеспечения и оборудования, выполнению погрузочно-разгрузочных работ, текущего ремонта и аварийно-восстан",81,Услуги по обслуживанию зданий и территорий,15.0,усл. ед,445050.0,Согласно технического задания Условная единица - стоимость обслуживания 215 кв.м. помещения в месяц,69f2493a-93ec-43f1-8d94-12aeeafc0aec,876,29670.0,445050.0,c91a5c80-e58a-41fb-b727-8430d178af0c,1aa254ae-53d9-4e3c-9ef7-6c88318803e5,sberb2b_goods_api,Infrastructure
sberbank_ast,ООО СберТех,44148532,1,2,Фиксированный лимит на все дополнительные работы/услуги,81,Услуги по обслуживанию зданий и территорий,1.0,усл. ед,50000.0,Стоимость фиксирована Условная единица - стоимость доп. работ/услуг,4b728850-2194-45a0-a3a9-d3d465164ef7,876,50000.0,50000.0,c91a5c80-e58a-41fb-b727-8430d178af0c,1aa254ae-53d9-4e3c-9ef7-6c88318803e5,sberb2b_goods_api,Infrastructure
sberbank_ast,ООО СберТех,44192526,1,1,"Система питьевого водоснабжения, 1 шт.",,,32.0,мес,0.0,в соответствии с техническим заданием,a812e8d3-4806-40fc-8b26-b45f951470f9,362,0.0,0.0,d404a5dc-bd19-4f69-a4b6-c9086d00bbea,0600196a-0a85-44d1-b708-c4a739231d69,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,44358607,1,1,Обучение сотрудников организации по программе дополнительного образования спортивной направленности,85.42.19.900,Услуги по профессиональному обучению прочие,141.0,усл. ед,0.0,,90c4230c-2287-434a-bb6e-3cef2085cadc,876,0.0,0.0,8aaea5d5-0acb-46fa-9df0-695302e4d760,810b413f-6712-45dc-8062-0621b3c9cdc1,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО СберАвто,44915154,1,1,Чистка коврового покрытия,,,1.0,шт,60000.0,Требования в файле Форма предоставления КП_25. Коммерческое предложение предоставить в данной форме.,2f0bbda6-bf27-4601-9cc9-49515f184904,796,60000.0,60000.0,529d208d-6720-4b06-9c94-d6622adcf820,907caea9-84e7-481f-bf80-39f9ea054902,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,44969310,1,1,"Монитор LG 27"" UltraFine 27UP850K-W или аналог, соответствующий техническим характеристикам",,,500.0,шт,0.0,"1. Диагональ – 27 2. Разрешение - 3840x2160 3. Тип матрицы – IPS 4. Время отклика (GTG)-5 мс (GtG) 5. Покрытие матрицы-антибликовое 6. Частота обновления – 60Гц 7. Яркость – 400 кд/м² 8. Глубина цвета- 10бит (8бит+FRC) 9. Статическая контрастность -1200:1 10. Экран (подробно) - 27"" 4к (3840x2160) IPS 400 кд/м² 11. Поддержка HDR 10 -есть 12. Цветовой охват- DCI-P3 95% (CIE1976) 13. Регулировка высоты - есть 14. Диапазон регулировки высоты - 0~110 мм 15. Регулировка уровня наклона-есть 16. Диапазон регулировки углов наклона - -5°~+20° 17. Встроенный USB разветвитель - есть 18. Видеовходы – HDMI, Display Port, USB-C 19. Конфигурация видеовходов - HDMI(не ниже v2.0) x2, Display Port 1.4, USB-C (DP версия) 20. Крепление - VESA 100 x 100мм 21. Дополнительно-изменение ориентации, встроенная акустика 22. Тип адаптера питания-Внешний адаптер 23. Комплектность: адаптер питания, кабель HDMI, кабель Display Port, кабель USB-C",1fffd815-b815-43d6-a744-f326ec06ba08,796,0.0,0.0,6ac5112b-d40e-4dab-91c6-b651f440926f,965f5d29-25fc-469c-990d-1ce16475691f,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,4545682,1,1,Услуги дезинсекции офисных помещений,81.29.11.000,"Услуги по дезинфекции, дезинсекции и дератизации",1.0,усл. ед,0.0,"Необходимо провести дезинсекцию в 2-х комнатах приема пищи по адресу: 121170, г. Москва, ул. Поклонная дом 3, здание Е, 6 этаж, помещения №№6.22, 6.50. Общая площадь помещений 60,5 кв.м. Обработка холодным туманом, установка ловушек 4 шт., гель по периметру кухни, стыки и т.п. в 2-х помещениях. Работы проводить в пятницу после 18:00 по Мск.",1b81307b-cb02-4811-a44a-c25df79e4984,876,0.0,0.0,bcb9918b-88e6-4978-9b8c-a9ac8f3a35a1,0bd8b71e-0d3b-46bc-9277-398600252d09,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО СберАвто,4587244,1,1,Ролики подачи бумаги в сборе,,,2.0,шт,0.0,,8931cb9c-046d-4e80-b2f8-a66e8e724a29,796,0.0,0.0,6cb4eae1-7a31-47ee-9910-5e701e52c78a,d87fa897-91d3-4045-a3f0-c9bba33f530f,sberb2b_goods_api,Other
sberbank_ast,ООО СберАвто,4587244,1,2,Блок Фотобарабана Xerox,,,2.0,шт,0.0,,655df612-b2a4-4981-a586-f1b0ff8568ba,796,0.0,0.0,6cb4eae1-7a31-47ee-9910-5e701e52c78a,d87fa897-91d3-4045-a3f0-c9bba33f530f,sberb2b_goods_api,Other
sberbank_ast,ООО СберАвто,4587244,1,3,"Набор цветных картриджей для XEROX Phaser 6510/WC 6515, комплект 4 картриджа (black, yellow, magneta, cyan)",,,1.0,шт,0.0,,3d4159a5-56a3-4f60-9a15-77d6348cde9f,796,0.0,0.0,6cb4eae1-7a31-47ee-9910-5e701e52c78a,d87fa897-91d3-4045-a3f0-c9bba33f530f,sberb2b_goods_api,Other
sberbank_ast,ООО СберАвто,4587244,1,4,Черно-белый картридж для принтера Xerox VersaLink B405,,,3.0,шт,0.0,,ab1858f1-7e5d-43c8-812a-644c17ae6b51,796,0.0,0.0,6cb4eae1-7a31-47ee-9910-5e701e52c78a,d87fa897-91d3-4045-a3f0-c9bba33f530f,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,45950514,1,1,1С-Битрикс: Управление сайтом. Лицензия Бизнес (продление),,,1.0,шт,20975.0,"Программа для ЭВМ ""1С-Битрикс: Управление сайтом"". Лицензия Бизнес (продление) Реестровая запись №35 от 20.02.2016 Произведена на основании приказа Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации от 20.02.2016 №63",29e28802-6365-4b2f-a5d7-c07138c2b682,796,20975.0,20975.0,8575e9a6-313e-43f6-8836-333612e3bb64,932478d6-05fc-420b-b7e6-3345c2c7871a,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО СК Сбербанк Страхование Жизни,46009116,1,1,"Печати, штампы, факсимиле на автоматической оснастке",,,1.0,шт,132840.0,В соответствии с Техническим заданием,9dda7d6f-a5ba-497c-97cc-716488297cac,796,132840.0,132840.0,427c59ab-08f4-4aee-9552-75dc5c887174,96cf9df2-5b0c-42ee-b8c9-8c6116c5f9b9,sberb2b_goods_api,Other
sberbank_ast,ООО СК Сбербанк Страхование,46009116,1,1,"Печати, штампы, факсимиле на автоматической оснастке",,,1.0,шт,132840.0,В соответствии с Техническим заданием,9dda7d6f-a5ba-497c-97cc-716488297cac,796,132840.0,132840.0,427c59ab-08f4-4aee-9552-75dc5c887174,96cf9df2-5b0c-42ee-b8c9-8c6116c5f9b9,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,46822614,1,1,"Поставка конвертов для нужд Байкальского регионального филиала АО ""Сбербанк Лизинг""",,,,,,,,,,,,,lot_total_fallback,Other
sberbank_ast,АО Сбербанк Лизинг,47094621,1,1,Предоставление универсальной спортивной площадки для спортивных игр,93.11.10.000,Услуги спортивных объектов,141.0,усл. ед,0.0,,0e0a823e-9f9b-4fad-9816-18ba5f8ca875,876,0.0,0.0,bbc9272e-5a35-41a8-895f-fb1f0247db46,fdfc5cf9-5d86-44fa-8ed5-8c0a6c543008,sberb2b_goods_api,Logistics
sberbank_ast,АО Сбербанк Лизинг,47168207,1,1,"Аренда автоматов питьевой воды Экомастер WL3000HC-Каб, F-3000-M-HC-UT-К",,,7.0,шт,0.0,,9ac33572-cd49-4e8a-af70-5a67a51cfc19,796,0.0,0.0,9453dc83-aacb-4d68-9d99-f1103295caf4,28a0845f-9ba3-42c6-b786-fa2be555001c,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,472565,1,1,Металлический значок,25.99.29.190,"Изделия прочие из недрагоценных металлов, не включенные в другие группировки",1.0,шт,0.0,,6aa816a5-b533-472b-8641-a295a6701163,796,0.0,0.0,56d07a4a-d994-4102-899c-69a6fdee5110,8c4a608b-b07a-4061-8104-50a6fee3c19c,sberb2b_goods_api,Other
sberbank_ast,ПАО Сбербанк России,47626523,1,1,Диван 2-х местный,31.09.12.119,"Диваны, софы, кушетки с деревянным каркасом, трансформируемые в кровати, прочие",1.0,шт,91800.0,"Диван 2-х местный Сиеста, или эквивалент с аналогичными техническими характеристиками. Размеры (ШхГхВ, мм) 1670х760х730 (+/- 1%). Оснащен сидением с пружинным блоком и спинкой повышенного комфорта. Каркас выполнен из массива бруса хвойных пород, фанеры 15 и 4 мм, ДВП и ЛДСП. Стойкость материала обивки к истиранию: не менее 50 000 циклов. Наполнитель – поролон М 25-40. Опора: металлическая, цвет серый. Материал: ткань сахара, или аналог не уступающий по качеству и характеристикам. Цвет: фиолетовый С33. Глубина посадочного места – 510 мм (+/-1%), высота сиденья- 430 мм (+/-1%).",ecc8c1dc-f390-4e7d-98dc-b83cec42b4a5,796,91800.0,91800.0,33a6d0fa-d9f5-44f3-8365-e6a35cba0793,5af00e71-f26a-42ad-81f1-7ccc46bc67aa,sberb2b_goods_api,Office & Admin
sberbank_ast,ПАО Сбербанк России,47626523,1,2,Кресло,31.01.12.160,"Мебель для сидения, преимущественно с деревянным каркасом",2.0,шт,76400.0,"Кресло Сиеста, или эквивалент с аналогичными техническими характеристиками. Размеры (ШхГхВ, мм) 1100х760х730 (+/- 1%). Оснащено сидением с пружинным блоком и спинкой повышенного комфорта. Каркас выполнен из массива бруса хвойных пород, фанеры 15 и 4 мм, ДВП и ЛДСП. Наполнитель – поролон М 25-40. Опора: металлическая, цвет серый. Материал: ткань сахара, или аналог не уступающий по качеству и характеристикам. Цвет: фиолетовый С33. Глубина посадочного места – 510 мм (+/-1%). высота сиденья- 430 мм (+/-1%).",147ccfc4-0d97-455f-8558-7ac5eede28d7,796,38200.0,76400.0,33a6d0fa-d9f5-44f3-8365-e6a35cba0793,5af00e71-f26a-42ad-81f1-7ccc46bc67aa,sberb2b_goods_api,Office & Admin
