entity_name,procedure_number,lot_number,subject,focus_category,price_rub,category_median_price,value_ratio_to_category_median,anomaly_type,anomaly_reason,detail_url
ПАО Сбербанк России,SBR028-2507140007.1,1,г. Иркутск 2. Процедура продажи б.у. ИТ оборудования в количестве 20 штук.,Other,259000.0,100000.0,2.59,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3253466
ПАО Сбербанк России,SBR028-2512240105.1,1,г. Москва2. Процедура продажи б.у. ИТ оборудования в количестве 264 штук.,Other,258700.0,100000.0,2.587,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705785
ПАО Сбербанк России,SBR028-2402090044.1,1,г. Воронеж. Процедура продажи б.у. ИТ оборудования в количестве 198 штук.,Other,257800.0,100000.0,2.578,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1610387
ПАО Сбербанк России,SBR028-2510060036.1,1,г. Москва 2 . Процедура продажи б.у. ИТ оборудования в количестве 21 штук.,Other,257400.0,100000.0,2.574,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3464710
ПАО Сбербанк России,SBR028-2512240110.1,1,г. Москва5. Процедура продажи б.у. ИТ оборудования в количестве 430 штук.,Other,256700.0,100000.0,2.567,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705811
ПАО Сбербанк России,SBR028-2401260016.1,1,г. Пермь. Процедура продажи б.у. ИТ оборудования в количестве 160 штук.,Other,256000.0,100000.0,2.56,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1548995
ПАО Сбербанк России,SBR028-2404100051.1,1,г. Владивосток. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,255500.0,100000.0,2.555,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1827430
ПАО Сбербанк России,SBR028-2502030051.1,1,г. Краснодар. Процедура продажи б.у. ИТ оборудования в количестве 17 штук.,Other,255000.0,100000.0,2.55,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2731367
ПАО Сбербанк России,SBR028-2502030050.1,1,г. Воронеж-1. Процедура продажи б.у. ИТ оборудования в количестве 173 штук.,Other,254200.0,100000.0,2.542,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2731366
ПАО Сбербанк России,SBR028-2507140055.1,1,г. Воронеж-1. Процедура продажи б.у. ИТ оборудования в количестве 127 штук.,Other,254000.0,100000.0,2.54,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3253757
ПАО Сбербанк России,SBR028-2405290019.1,1,г. Москва-1. Процедура продажи б.у. ИТ оборудования в количестве 40 штук.,Other,254000.0,100000.0,2.54,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1977110
ПАО Сбербанк России,SBR028-2512240037.1,1,г. Нижний Новгород 8. Процедура продажи б.у. ИТ оборудования в количестве 43 штук.,Other,253400.0,100000.0,2.534,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705545
ПАО Сбербанк России,SBR028-2401260015.1,1,г. Нижний Новгород . Процедура продажи б.у. ИТ оборудования в количестве 134 штук.,Other,253000.0,100000.0,2.53,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1548979
ООО Страховой брокер Сбербанка,40767046,1,Срочно. Приобретение 2х ноутбуков,Other,251882.5,100000.0,2.518825,price_outlier,price >= 2x category median,https://sberb2b.ru/request/supplier/preview/c898a3e1-5692-41da-b06e-a865e1a152f7
ПАО Сбербанк России,SBR028-2409160050.1,1,г. Москва. Процедура продажи б.у. ИТ оборудования в количестве 18 штук.,Other,251300.0,100000.0,2.513,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2305985
ПАО Сбербанк России,SBR028-2508110013.1,1,г. Иркутск2. Процедура продажи б.у. ИТ оборудования в количестве 40 штук.,Other,250400.0,100000.0,2.504,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3323082
ПАО Сбербанк России,SBR028-2405140054.1,1,г. Москва 1. Процедура продажи б.у. ИТ оборудования в количестве 62 штук.,Other,250400.0,100000.0,2.504,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1932897
ПАО Сбербанк России,SBR028-2404230057.1,1,г. Москва. Процедура продажи б.у. ИТ оборудования в количестве 62 штук.,Other,250400.0,100000.0,2.504,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1876394
ПАО Сбербанк России,SBR028-2512240132.1,1,г. Воронеж-8. Процедура продажи б.у. ИТ оборудования в количестве 22 штук.,Other,250200.0,100000.0,2.502,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705883
ООО СберАвто,41416528,1,"Гарнитура Yealink UH34 Dual UC черный, USB, 1.2м",Other,250000.0,100000.0,2.5,price_outlier,price >= 2x category median,https://sberb2b.ru/request/supplier/preview/8e8b1a1c-f6bf-4131-a76f-efdda7e8325f
ПАО Сбербанк России,SBR028-2404230055.1,1,г. Москва 1. Процедура продажи б.у. ИТ оборудования в количестве 246 штук.,Other,247800.0,100000.0,2.478,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1876391
ПАО Сбербанк России,SBR028-2404100085.1,1,г. Ростов-на-Дону 2. Процедура продажи б.у. ИТ оборудования в количестве 48 штук.,Other,247000.0,100000.0,2.47,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1827496
ПАО Сбербанк России,SBR028-2512240127.1,1,г. Воронеж-5. Процедура продажи б.у. ИТ оборудования в количестве 99 штук.,Other,246500.0,100000.0,2.465,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705872
ПАО Сбербанк России,SBR028-2406110052.1,1,г. Москва-7. Процедура продажи б.у. ИТ оборудования в количестве 29 штук.,Other,246500.0,100000.0,2.465,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2026345
ПАО Сбербанк России,SBR028-2512240137.1,1,г. Ростов-на-Дону 2. Процедура продажи б.у. ИТ оборудования в количестве 142 штук.,Other,246200.0,100000.0,2.462,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705895
ПАО Сбербанк России,SBR028-2510200035.1,1,г. Челябинск. Процедура продажи б.у. ИТ оборудования в количестве 213 штук.,Other,245500.0,100000.0,2.455,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3498995
ПАО Сбербанк России,SBR028-2507140052.1,1,г. Москва 1 . Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,245000.0,100000.0,2.45,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3253699
ПАО Сбербанк России,SBR028-2509080069.1,1,г. Москва2. Процедура продажи б.у. ИТ оборудования в количестве 58 штук.,Other,244000.0,100000.0,2.44,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3392862
ПАО Сбербанк России,SBR028-2402280027.1,1,г. Новосибирск. Процедура продажи б.у. ИТ оборудования в количестве 234 штук.,Other,243000.0,100000.0,2.43,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1668548
ПАО Сбербанк России,SBR028-2509080071.1,1,г. Москва4. Процедура продажи б.у. ИТ оборудования в количестве 246 штук.,Other,241200.0,100000.0,2.412,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3392877
ПАО Сбербанк России,SBR028-2412240058.1,1,г. Москва6. Процедура продажи б.у. ИТ оборудования в количестве 68 штук.,Other,241200.0,100000.0,2.412,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2641755
ПАО Сбербанк России,SBR028-2509080030.1,1,г. Ижевск. Процедура продажи б.у. ИТ оборудования в количестве 300 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3392768
ПАО Сбербанк России,SBR028-2507290066.1,1,г. Воронеж-2. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3291391
ПАО Сбербанк России,SBR028-2502030025.1,1,г. Москва-7. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2731270
ПАО Сбербанк России,SBR028-2408190063.1,1,г. Москва10. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2230519
ПАО Сбербанк России,SBR028-2405140042.1,1,г. Москва-6. Процедура продажи б.у. ИТ оборудования в количестве 60 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1932874
ПАО Сбербанк России,SBR028-2402090031.1,1,г. Вологда. Процедура продажи б.у. ИТ оборудования в количестве 150 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1610335
ПАО Сбербанк России,SBR028-2402090026.1,1,г. Москва . Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1610313
ПАО Сбербанк России,SBR028-2401260018.1,1,г. Москва . Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,240000.0,100000.0,2.4,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1549001
